,Player_ID,Name,YrStart,YrEnd,Pos,Height,Weight,Birth_date,College
2062,johnsji01,Jim Johnstone,1983,1983,C-F,6-11,245,"September 20, 1960",Wake Forest University
2063,jokicni01,Nikola Jokic,2016,2018,C-F,6-10,250,"February 19, 1995",
2064,jolifho01,Howie Jolliff,1961,1963,F-C,6-7,218,"July 20, 1938",Ohio University
2065,jonesal01,Alvin Jones,2002,2002,C,6-11,265,"September 9, 1978",Georgia Institute of Technology
2066,jonesan01,Anthony Jones,1987,1990,G-F,6-6,195,"September 13, 1962","University of Nevada, Las Vegas"
2067,jonesas01,Askia Jones,1995,1995,G,6-5,200,"December 3, 1971",Kansas State University
2068,jonesbi01,Bill Jones,1989,1989,F,6-7,175,"March 18, 1966",University of Iowa
2069,jonesbo01,Bobby Jones,1975,1986,F,6-9,210,"December 18, 1951",University of North Carolina
2070,jonesbo02,Bobby Jones,2007,2008,F,6-7,215,"January 9, 1984",University of Washington
2071,jonesca01,Caldwell Jones,1974,1990,C-F,6-11,217,"August 4, 1950",Albany State University
2072,jonesch01,Charles Jones,1984,1998,F-C,6-9,215,"April 3, 1957",Albany State University
2073,jonesch02,Charles Jones,1985,1989,F,6-8,215,"January 12, 1962",University of Louisville
2074,jonesch03,Charles Jones,1999,2000,G,6-3,180,"July 17, 1975",Long Island University
2075,jonesco01,Collis Jones,1972,1975,F,6-7,203,"July 3, 1949",University of Notre Dame
2076,jonesda02,Dahntay Jones,2004,2017,G-F,6-6,225,"December 27, 1980",Duke University
2077,jonesda03,Damian Jones,2017,2018,F-C,7-0,245,"June 30, 1995",Vanderbilt University
2078,jonesda01,Damon Jones,1999,2009,G,6-3,185,"August 25, 1976",University of Houston
2079,jonesde01,DeQuan Jones,2013,2013,F,6-8,221,"June 20, 1990",University of Miami
2080,jonesde02,Derrick Jones,2017,2018,F,6-7,190,"February 15, 1997","University of Nevada, Las Vegas"
2081,jonesdo02,Dominique Jones,2011,2013,G,6-4,215,"October 15, 1988",University of South Florida
2082,jonesdo01,Dontae' Jones,1998,1998,F,6-8,220,"June 2, 1975",Mississippi State University
2083,jonesdw02,Dwayne Jones,2006,2010,F-C,6-11,250,"June 9, 1983",Saint Joseph's University
2084,jonesdw01,Dwight Jones,1974,1983,F-C,6-10,210,"February 27, 1952",University of Houston
2085,jonesea01,Earl Jones,1985,1986,C,7-0,210,"January 13, 1961",University of the District of Columbia
2086,jonesed02,Eddie Jones,1995,2008,G-F,6-6,190,"October 20, 1971",Temple University
2087,jonesed01,Edgar Jones,1981,1986,F-C,6-10,225,"June 17, 1956","University of Nevada, Reno"
2088,jonesfr01,Fred Jones,2003,2009,G-F,6-4,210,"March 11, 1979",University of Oregon
2089,joneshu01,Hutch Jones,1983,1984,F,6-8,190,"September 1, 1959",Vanderbilt University
2090,jonesja01,Jake Jones,1972,1972,G,6-3,180,"May 9, 1949",Assumption College
2091,jonesja04,Jalen Jones,2018,2018,G,6-7,223,"May 27, 1993",Texas A&M University
2092,jonesja02,James Jones,2004,2017,F-G,6-8,218,"October 4, 1980",University of Miami
2093,jonesji01,Jimmy Jones,1968,1977,G,6-4,188,"January 1, 1945",Grambling State University
2094,jonesjo01,Johnny Jones,1968,1969,F,6-7,205,"March 12, 1943","California State University, Los Angeles"
2095,jonesju01,Jumaine Jones,2000,2007,F,6-8,218,"February 10, 1979",University of Georgia
2096,joneskc01,K.C. Jones,1959,1967,G,6-1,200,"May 25, 1932",University of San Francisco
2097,joneske01,Kevin Jones,2013,2013,F,6-8,251,"August 25, 1989",West Virginia University
2098,jonesla01,Larry Jones,1965,1974,G-F,6-2,180,"September 22, 1942",University of Toledo
2099,jonesma01,Major Jones,1980,1985,F,6-9,225,"July 9, 1953",Albany State University
2100,jonesma02,Mark Jones,1984,1984,G,6-1,175,"April 10, 1961",St. Bonaventure University
2101,jonesma03,Mark Jones,2005,2005,G,6-6,215,"May 25, 1975",University of Central Florida
2102,jonesni01,Nick Jones,1968,1973,G,6-2,190,"March 28, 1945",University of Oregon
2103,jonesoz01,Ozell Jones,1985,1986,C-F,6-11,235,"November 20, 1960","California State University, Fullerton"
2104,jonespe01,Perry Jones,2013,2015,F,6-11,235,"September 24, 1991",Baylor University
2105,jonespo01,Popeye Jones,1994,2004,F,6-8,250,"June 17, 1970",Murray State University
2106,jonesri01,Rich Jones,1970,1977,F-C,6-6,220,"December 27, 1946",University of Memphis
2107,jonesro01,Robin Jones,1977,1978,F-C,6-9,225,"February 2, 1954",Saint Louis University
2108,jonessa01,Sam Jones,1958,1969,G-F,6-4,198,"June 24, 1933",North Carolina Central University
2109,jonessh01,Shelton Jones,1989,1989,F,6-9,210,"April 6, 1966",St. John's University
2110,jonesso01,Solomon Jones,2007,2014,F,6-10,230,"July 16, 1984",University of South Florida
2111,jonesst01,Steve Jones,1968,1976,G-F,6-5,205,"October 17, 1942",University of Oregon
2112,joneste01,Terrence Jones,2013,2017,F,6-9,252,"January 9, 1992",University of Kentucky
2113,jonesty01,Tyus Jones,2016,2018,G,6-2,195,"May 10, 1996",Duke University
2114,joneswa01,Wah Wah Jones,1950,1952,F,6-4,225,"July 14, 1926",University of Kentucky
2115,joneswa02,Wali Jones,1965,1976,G,6-2,180,"February 14, 1942",Villanova University
2116,joneswi02,Wil Jones,1970,1978,F,6-8,205,"February 27, 1947",Albany State University
2117,joneswi01,Willie Jones,1961,1965,G,6-3,185,"June 29, 1936",Northwestern University
2118,jordaad01,Adonis Jordan,1994,1999,G,5-11,170,"August 21, 1970",University of Kansas
2119,jordach01,Charles Jordan,1976,1976,F,6-8,220,"January 31, 1954",Canisius College
2120,jordade01,DeAndre Jordan,2009,2018,C,6-11,265,"July 21, 1988",Texas A&M University
2121,jordaed01,Eddie Jordan,1978,1984,G,6-1,170,"January 29, 1955",Rutgers University
2122,jordaje01,Jerome Jordan,2012,2015,C,7-0,253,"September 29, 1986",University of Tulsa
2123,jordami01,Michael Jordan,1985,2003,G-F,6-6,195,"February 17, 1963",University of North Carolina
2124,jordare01,Reggie Jordan,1994,2000,G,6-4,195,"January 26, 1968",New Mexico State University
2125,jordath01,Thomas Jordan,1993,1993,F-C,6-10,220,"May 23, 1968",Oklahoma State University
2126,jordawa01,Walter Jordan,1981,1981,F,6-7,198,"February 19, 1956",Purdue University
2127,jordoph01,Phil Jordon,1957,1963,C-F,6-10,205,"September 12, 1933",Whitworth
2128,jorgejo01,Johnny Jorgensen,1948,1949,G-F,6-2,185,"December 28, 1921",DePaul University
2129,jorgeno01,Noble Jorgensen,1947,1953,C,6-9,228,"May 18, 1925",University of Iowa
2130,jorgero01,Roger Jorgensen,1947,1947,C-F,6-5,200,"September 2, 1920",Ohio State University
2131,josepco01,Cory Joseph,2012,2018,G,6-3,193,"August 20, 1991",University of Texas at Austin
2132,josepga01,Garth Joseph,2001,2001,C,7-2,315,"August 8, 1973",College of Saint Rose
2133,josepkr01,Kris Joseph,2013,2013,F,6-7,210,"December 17, 1988",Syracuse University
2134,josepyv01,Yvon Joseph,1986,1986,C,6-11,245,"October 31, 1957",Georgia Institute of Technology
2135,joyceke01,Kevin Joyce,1974,1976,G,6-3,190,"June 27, 1951",University of South Carolina
2136,joynebu01,Butch Joyner,1969,1969,F,6-5,200,"April 26, 1945",Indiana University
2137,judkije01,Jeff Judkins,1979,1983,G-F,6-6,185,"March 23, 1956",University of Utah
2138,kachawh01,Whitey Kachan,1949,1949,G,6-2,175,"September 15, 1925",DePaul University
2139,kaftage01,George Kaftan,1949,1953,F,6-3,190,"February 22, 1928",College of the Holy Cross
2140,kalafed01,Ed Kalafat,1955,1957,C-F,6-6,245,"October 13, 1932",University of Minnesota
2141,kamanch01,Chris Kaman,2004,2016,C,7-0,265,"April 28, 1982",Central Michigan University
2142,kaminfr01,Frank Kaminsky,2016,2018,F-C,7-0,242,"April 4, 1993",University of Wisconsin
2143,kanteen01,Enes Kanter,2012,2018,C,6-11,245,"May 20, 1992",
2144,kaplora01,Ralph Kaplowitz,1947,1948,G-F,6-2,170,"May 18, 1919",New York University
2145,kaponja01,Jason Kapono,2004,2012,F,6-8,213,"February 4, 1981","University of California, Los Angeles"
2146,kappeto01,Tony Kappen,1947,1947,G,5-10,165,"April 13, 1919",
2147,karasse01,Sergey Karasev,2014,2016,G-F,6-7,208,"October 26, 1993",
2148,karlco01,Coby Karl,2008,2010,G,6-5,215,"March 6, 1983",Boise State University
2149,karlge01,George Karl,1974,1978,,,,"May 12, 1952",University of North Carolina
2150,kasided01,Ed Kasid,1947,1947,G,5-11,185,"August 13, 1923",
2151,kasunma01,Mario Kasun,2005,2006,C,7-1,260,"April 5, 1980",
2152,katkale01,Leo Katkaveck,1949,1950,G,6-0,185,"April 17, 1923",North Carolina State University
2153,kauffbo01,Bob Kauffman,1969,1975,F-C,6-8,240,"July 13, 1946",Guilford College
2154,kaunsa01,Sasha Kaun,2016,2016,C,6-11,260,"May 8, 1985",University of Kansas
2155,kautzwi01,Wilbert Kautz,1947,1947,G-F,6-0,180,"September 7, 1915",Loyola University of Chicago
2156,keacl01,Clarence Kea,1981,1982,F,6-6,218,"February 2, 1959",Lamar University
2157,kearnmi01,Mike Kearns,1955,1955,G,6-2,178,"June 18, 1929",Princeton University
2158,kearnto01,Tommy Kearns,1959,1959,G,5-11,185,"October 6, 1936",University of North Carolina
2159,keefead01,Adam Keefe,1993,2001,F,6-9,230,"February 22, 1970",Stanford University
2160,keeliha01,Harold Keeling,1986,1986,G,6-4,185,"September 18, 1963",Santa Clara University
2161,kellebi01,Bill Keller,1970,1976,G,5-10,177,"August 30, 1947",Purdue University
2162,kellega01,Gary Keller,1968,1969,F-C,6-9,220,"June 13, 1944",University of Florida
2163,kelleke01,Ken Keller,1947,1947,G,6-1,180,"August 16, 1922",St. John's University
2164,kelleri01,Rich Kelley,1976,1986,C-F,7-0,235,"March 23, 1953",Stanford University
2165,kellocl01,Clark Kellogg,1983,1987,F,6-7,225,"July 2, 1961",Ohio State University
2166,kellyar01,Arvesta Kelly,1968,1972,G,6-2,175,"November 20, 1945",Lincoln University of Missouri
2167,kellyje01,Jerry Kelly,1947,1948,F,6-2,172,"June 14, 1918",Marshall University
2168,kellyry01,Ryan Kelly,2014,2017,F,6-11,230,"April 9, 1991",Duke University
2169,kellyto01,Tom Kelly,1949,1949,G,6-0,170,"March 5, 1924",New York University
2170,kelsegr01,Greg Kelser,1980,1985,F,6-7,190,"September 17, 1957",Michigan State University
2171,kelsobe01,Ben Kelso,1974,1974,G,6-3,195,"April 11, 1949",Central Michigan University
2172,kempsh01,Shawn Kemp,1990,2003,F-C,6-10,230,"November 26, 1969",Trinity Valley Community College
2173,kemptti01,Tim Kempton,1987,1998,F-C,6-10,245,"January 25, 1964",University of Notre Dame
2174,kendrfr01,Frank Kendrick,1975,1975,F,6-6,198,"September 11, 1950",Purdue University
2175,kennalu01,Luke Kennard,2018,2018,G,6-6,206,"June 24, 1996",Duke University
2176,kennedj01,D.J. Kennedy,2012,2012,F,6-6,215,"November 5, 1989",St. John's University
2177,kennego01,Goo Kennedy,1972,1977,F-C,6-5,205,"August 23, 1949",Texas Christian University
2178,kennejo01,Joe Kennedy,1969,1971,F,6-6,210,"January 12, 1947",Duke University
2179,kennepi01,Pickles Kennedy,1961,1961,G,5-11,180,"May 17, 1938",Temple University
2180,kenonla01,Larry Kenon,1974,1983,F,6-9,205,"December 13, 1952",University of Memphis
2181,kenvibi01,Billy Kenville,1954,1960,G-F,6-2,187,"December 1, 1930",St. Bonaventure University
2182,kernejo01,Jonathan Kerner,1999,1999,C,6-11,245,"June 6, 1974",East Carolina University
2183,kerrre01,Red Kerr,1955,1966,C-F,6-9,230,"July 17, 1932",University of Illinois at Urbana-Champaign
2184,kerrst01,Steve Kerr,1989,2003,G,6-3,175,"September 27, 1965",University of Arizona
2185,kerrija01,Jack Kerris,1950,1953,F-C,6-6,215,"January 30, 1925",Loyola University of Chicago
2186,kerseje01,Jerome Kersey,1985,2001,F,6-7,215,"June 26, 1962",Longwood University
2187,kerwito01,Tom Kerwin,1968,1968,F,6-7,210,"July 7, 1944",Centenary College of Louisiana
2188,kesslal01,Alec Kessler,1991,1994,F-C,6-11,230,"January 13, 1967",University of Georgia
2189,ketnela01,Lari Ketner,2000,2001,F-C,6-9,277,"February 1, 1977",University of Massachusetts Amherst
2190,keyeju01,Julius Keye,1970,1975,F-C,6-10,200,"September 5, 1946",Alcorn State University
2191,keysra01,Randolph Keys,1989,1996,F-G,6-7,195,"April 19, 1966",University of Southern Mississippi
2192,khryavi01,Viktor Khryapa,2005,2008,F,6-9,210,"August 3, 1982",
2193,kiddja01,Jason Kidd,1995,2013,G,6-4,205,"March 23, 1973",University of California
2194,kiddwa01,Warren Kidd,1994,1994,F,6-9,235,"September 9, 1970",Middle Tennessee State University
2195,kiddgmi01,Michael Kidd-Gilchrist,2013,2018,F,6-7,232,"September 26, 1993",University of Kentucky
2196,kiffiir01,Irv Kiffin,1980,1980,F,6-9,225,"August 8, 1951",Oklahoma Baptist University
2197,kileyja01,Jack Kiley,1952,1953,G,6-1,170,"January 5, 1929",Syracuse University
2198,killuea01,Earnie Killum,1971,1971,G,6-3,180,"June 11, 1948",Stetson University
2199,kilpaca01,Carl Kilpatrick,1980,1980,C,6-10,230,"May 16, 1956",University of Louisiana at Monroe
2200,kilpase01,Sean Kilpatrick,2015,2018,G,6-4,210,"January 6, 1990",University of Cincinnati
2201,kimbato01,Toby Kimball,1967,1975,F-C,6-6,220,"September 7, 1942",University of Connecticut
2202,kimblbo01,Bo Kimble,1991,1993,G,6-4,190,"April 9, 1966",Loyola Marymount University
2203,kimbrst01,Stan Kimbrough,1990,1993,G,5-11,153,"April 24, 1966",Xavier University
2204,kinchch01,Chad Kinch,1981,1981,G,6-4,190,"May 22, 1958",University of North Carolina at Charlotte
2205,kingal01,Albert King,1982,1992,F-G,6-6,190,"December 17, 1959",University of Maryland
2206,kingbe01,Bernard King,1978,1993,F,6-7,205,"December 4, 1956",University of Tennessee
2207,kingch01,Chris King,1994,1999,F,6-8,215,"July 24, 1969",Wake Forest University
2208,kingda01,Dan King,1955,1955,F,6-6,220,"January 7, 1931",Western Kentucky University
2209,kingfr01,Frankie King,1996,1997,G,6-1,185,"June 6, 1972",Western Carolina University
2210,kingge01,George King,1952,1958,G,6-0,175,"August 16, 1928",University of Charleston
2211,kingge02,Gerard King,1999,2001,F,6-9,230,"November 25, 1972",Nicholls State University
2212,kingji01,Jim King,1964,1973,G,6-2,175,"February 7, 1941",University of Tulsa
2213,kingji02,Jimmy King,1996,1997,G,6-5,210,"August 9, 1973",University of Michigan
2214,kinglo01,Loyd King,1972,1973,G,6-2,180,"May 29, 1949",Virginia Polytechnic Institute and State University
2215,kingma01,Maurice King,1960,1963,G,6-2,195,"March 12, 1935",University of Kansas
2216,kingre01,Reggie King,1980,1985,F,6-6,225,"February 14, 1957",University of Alabama
2217,kingri01,Rich King,1992,1995,C,7-2,260,"April 4, 1969",University of Nebraska
2218,kingro01,Ron King,1974,1974,G,6-4,185,"July 11, 1951",Florida State University
2219,kingst01,Stacey King,1990,1997,F-C,6-11,230,"January 29, 1967",University of Oklahoma
2220,kingto01,Tom King,1947,1947,G,6-0,165,"March 9, 1924",University of Michigan
2221,kinnebo01,Bob Kinney,1949,1950,C-F,6-6,215,"September 16, 1920",Rice University
2222,kinseta01,Tarence Kinsey,2007,2009,G,6-6,185,"March 21, 1984",University of South Carolina
2223,kirilan01,Andrei Kirilenko,2002,2015,F,6-9,220,"February 18, 1981",
2224,kirkal01,Alex Kirk,2015,2015,C,7-0,245,"November 14, 1991",University of New Mexico
2225,kirkwa01,Walt Kirk,1949,1952,G-F,6-3,173,"September 3, 1924",University of Illinois at Urbana-Champaign
2226,kirklwi01,Wilber Kirkland,1970,1970,F,6-7,190,,Cheyney University of Pennsylvania
2227,kissaji01,Jim Kissane,1969,1969,F,6-7,210,"August 17, 1946",Boston College
2228,kistldo01,Doug Kistler,1962,1962,F,6-9,210,"March 21, 1938",Duke University
2229,kitchcu01,Curtis Kitchen,1987,1987,F,6-9,235,"January 30, 1964",University of South Florida
2230,kitegr01,Greg Kite,1984,1995,C,6-11,250,"August 5, 1961",Brigham Young University
2231,kittlke01,Kerry Kittles,1997,2005,G,6-5,179,"June 12, 1974",Villanova University
2232,klebima01,Maxi Kleber,2018,2018,F,6-10,220,"January 29, 1992",
2233,kleinjo01,Joe Kleine,1986,2000,C,6-11,255,"January 4, 1962",University of Arkansas
2234,kleizli01,Linas Kleiza,2006,2013,F,6-8,245,"January 3, 1985",University of Missouri
2235,klierle01,Leo Klier,1949,1950,F-G,6-2,170,"May 21, 1923",University of Notre Dame
2236,klotzhe01,Herm Klotz,1948,1948,G,5-7,150,"October 21, 1921",Villanova University
2237,kluehdu01,Duane Klueh,1950,1951,G,6-3,175,"January 6, 1926",Indiana State University
2238,kluttlo01,Lonnie Kluttz,1971,1971,F,6-7,220,"September 17, 1945",North Carolina Agricultural and Technical State University
2239,knighbi01,Billy Knight,1975,1985,G-F,6-6,195,"June 9, 1952",University of Pittsburgh
2240,knighbo01,Bob Knight,1955,1955,G-F,6-2,185,"April 30, 1929",
2241,knighbr02,Brandin Knight,2005,2005,G,6-0,180,"December 16, 1981",University of Pittsburgh
2242,knighbr03,Brandon Knight,2012,2017,G,6-3,189,"December 2, 1991",University of Kentucky
2243,knighbr01,Brevin Knight,1998,2009,G,5-10,173,"November 8, 1975",Stanford University
2244,knighne01,Negele Knight,1991,1999,G,6-1,175,"March 6, 1967",University of Dayton
2245,knighro01,Ron Knight,1971,1972,F,6-7,215,"August 4, 1947","California State University, Los Angeles"
2246,knighto01,Toby Knight,1978,1982,F,6-9,210,"May 3, 1955",University of Notre Dame
2247,knightr01,Travis Knight,1997,2003,C,7-0,235,"September 13, 1974",University of Connecticut
2248,knorele01,Lee Knorek,1947,1950,C,6-7,215,"July 15, 1921",University of Detroit Mercy
2249,knostdi01,Dick Knostman,1954,1954,C,6-6,215,"August 9, 1931",Kansas State University
2250,knowlro01,Rod Knowles,1969,1969,F-C,6-9,215,"February 27, 1946",Davidson College
2251,kofoeba01,Bart Kofoed,1988,1993,G,6-4,210,"March 24, 1964",University of Nebraska at Kearney
2252,kojisdo01,Don Kojis,1964,1975,F,6-5,215,"January 15, 1939",Marquette University
2253,komenmi01,Milo Komenich,1950,1950,F-C,6-7,212,"June 22, 1920",University of Wyoming
2254,komivho01,Howard Komives,1965,1974,G,6-1,185,"May 9, 1941",Bowling Green State University
2255,koncajo01,Jon Koncak,1986,1996,C-F,7-0,250,"May 17, 1963",Southern Methodist University
2256,kondlto01,Tom Kondla,1969,1969,C,6-8,225,"November 30, 1946",University of Minnesota
2257,koperbu01,Bud Koper,1965,1965,G,6-6,210,"August 9, 1942",Oklahoma City University
2258,kopicjo01,Joe Kopicki,1983,1985,F,6-9,240,"June 12, 1960",University of Detroit Mercy
2259,korkmfu01,Furkan Korkmaz,2018,2018,G,6-7,185,"July 24, 1997",
2260,kornefr01,Frank Kornet,1990,1991,F,6-9,225,"January 27, 1967",Vanderbilt University
2261,kornelu01,Luke Kornet,2018,2018,F,7-1,250,"July 15, 1995",Vanderbilt University
2262,korolya01,Yaroslav Korolev,2006,2007,F,6-9,203,"May 7, 1987",
2263,korveky01,Kyle Korver,2004,2018,G-F,6-7,212,"March 17, 1981",Creighton University
2264,koskito01,Tony Koski,1969,1969,F,6-8,215,"June 26, 1946",Providence College
2265,kosmale01,Len Kosmalski,1975,1976,C,7-0,245,"November 29, 1951",University of Tennessee
2266,kostean01,Andy Kostecka,1949,1949,F,6-3,203,"February 10, 1921",Georgetown University
2267,kottmha01,Harold Kottman,1947,1947,C,6-8,220,"August 22, 1922",Culver-Stockton College
2268,koufoko01,Kosta Koufos,2009,2018,C,7-0,265,"February 24, 1989",Ohio State University
2269,kozelto01,Tom Kozelko,1974,1976,F,6-8,220,"July 1, 1951",University of Toledo
2270,kozliro01,Ronald Kozlicki,1968,1968,F,6-7,215,"December 12, 1944",Northwestern University
2271,kramear01,Arvid Kramer,1980,1980,C,6-9,220,"October 2, 1956",Augustana College (SD)
2272,krameba01,Barry Kramer,1965,1970,F-G,6-4,200,"November 10, 1942",New York University
2273,kramejo01,Joel Kramer,1979,1983,F-C,6-7,203,"November 30, 1955",San Diego State University
2274,kramest01,Steven Kramer,1968,1970,G-F,6-5,200,"January 1, 1945",Brigham Young University
2275,krausda01,Dan Kraus,1949,1949,G,6-0,195,"February 13, 1923",Georgetown University
2276,krauthe01,Herb Krautblatt,1949,1949,G,6-1,190,"November 19, 1926",Rider University
2277,kravtvi01,Viacheslav Kravtsov,2013,2014,C,7-0,260,"August 25, 1987",
2278,krebsji01,Jim Krebs,1958,1964,C-F,6-8,230,"September 8, 1935",Southern Methodist University
2279,kreklwa01,Wayne Kreklow,1981,1981,G,6-4,175,"January 4, 1957",Drake University
2280,kronto01,Tommy Kron,1967,1970,G,6-5,200,"February 28, 1943",University of Kentucky
2281,kroppto01,Tom Kropp,1976,1977,G,6-3,205,"February 12, 1953",University of Nebraska at Kearney
2282,krstine01,Nenad Krstic,2005,2011,C,7-0,240,"July 25, 1983",
2283,krystla01,Larry Krystkowiak,1987,1997,F-C,6-9,220,"September 23, 1964",University of Montana
2284,kuberst01,Steve Kuberski,1970,1978,F-C,6-8,215,"November 6, 1947",Bradley University
2285,kubiale01,Leo Kubiak,1950,1950,G,5-11,160,"December 25, 1927",Bowling Green State University
2286,kuczebr01,Bruce Kuczenski,1984,1984,F,6-10,230,"February 3, 1961",University of Connecticut
2287,kudelfr01,Frank Kudelka,1950,1953,G-F,6-2,193,"June 25, 1925",Saint Mary's College of California
2288,kuestjo01,John Kuester,1978,1980,G,6-2,180,"February 6, 1955",University of North Carolina
2289,kukara01,Ray Kuka,1948,1949,F,6-3,200,"February 17, 1922",University of Notre Dame
2290,kukocto01,Toni Kukoc,1994,2006,F,6-10,192,"September 18, 1968",
2291,kunneke01,Kevin Kunnert,1974,1982,C-F,7-0,230,"November 11, 1951",University of Iowa
2292,kunzete01,Terry Kunze,1968,1968,G-F,6-4,210,"March 11, 1943",University of Minnesota
2293,kupchmi01,Mitch Kupchak,1977,1986,F-C,6-9,230,"May 24, 1954",University of North Carolina
2294,kupeccj01,C.J. Kupec,1976,1978,F-C,6-6,220,"January 16, 1953",University of Michigan
2295,kurzro01,Rob Kurz,2009,2009,F,6-9,232,"March 5, 1985",University of Notre Dame
2296,kutluib01,Ibo Kutluay,2005,2005,G,6-6,200,"July 1, 1974",
2297,kuzmaky01,Kyle Kuzma,2018,2018,F,6-9,220,"July 24, 1995",University of Utah
2298,kuzmiog01,Ognjen Kuzmic,2014,2015,C,7-1,251,"May 16, 1990",
2299,kuzmimi01,Mindaugas Kuzminskas,2017,2018,F,6-9,215,"October 19, 1989",
2300,labissk01,Skal Labissiere,2017,2018,F,6-11,225,"March 18, 1996",University of Kentucky
2301,lacefre01,Reggie Lacefield,1969,1969,G-F,6-5,230,"April 10, 1945",Western Michigan University
2302,laceyed01,Edgar Lacey,1969,1969,F,6-6,190,"August 2, 1944","University of California, Los Angeles"
2303,laceysa01,Sam Lacey,1971,1983,C,6-10,235,"March 28, 1948",New Mexico State University
2304,lackebo01,Bob Lackey,1973,1974,G-F,6-5,200,"April 4, 1949",Marquette University
2305,lacoufr01,Fred LaCour,1961,1963,G-F,6-5,210,"February 7, 1938",University of San Francisco
2306,ladnewe01,Wendell Ladner,1971,1975,F,6-5,220,"October 6, 1948",University of Southern Mississippi
2307,laettch01,Christian Laettner,1993,2005,F-C,6-11,235,"August 17, 1969",Duke University
2308,lafayol01,Oliver Lafayette,2010,2010,G,6-2,190,"May 6, 1984",University of Houston
2309,lafrera01,Raef LaFrentz,1999,2008,F-C,6-11,240,"May 29, 1976",University of Kansas
2310,lagarto01,Tom LaGarde,1978,1985,C-F,6-10,220,"February 10, 1955",University of North Carolina
2311,laimbbi01,Bill Laimbeer,1981,1994,C,6-11,245,"May 19, 1957",University of Notre Dame
2312,lalicpe01,Pete Lalich,1947,1947,F,6-2,190,"June 23, 1920",Ohio University
2313,lamarbo01,Bo Lamar,1974,1977,G,6-1,180,"April 7, 1951",University of Louisiana at Lafayette
2314,lambdo01,Doron Lamb,2013,2014,G,6-4,210,"November 6, 1991",University of Kentucky
2315,lambje01,Jeremy Lamb,2013,2018,G-F,6-5,185,"May 30, 1992",University of Connecticut
2316,lambejo01,John Lambert,1976,1982,C-F,6-10,225,"January 14, 1953",University of Southern California
2317,lampje01,Jeff Lamp,1982,1989,F-G,6-6,195,"March 9, 1959",University of Virginia
2318,lampema01,Maciej Lampe,2004,2006,C,6-11,275,"February 5, 1985",
2319,lamplji01,Jim Lampley,1987,1987,C,6-10,230,"July 2, 1960",University of Arkansas at Little Rock
2320,lamplse01,Sean Lampley,2003,2004,F,6-7,227,"September 3, 1979",University of California
2321,landrca01,Carl Landry,2008,2016,F,6-9,248,"September 19, 1983",Purdue University
2322,landrma01,Marcus Landry,2010,2010,F,6-7,230,"November 1, 1985",University of Wisconsin
2323,landsma01,Mark Landsberger,1978,1984,F-C,6-8,215,"May 21, 1955",Arizona State University
2324,laneje01,Jerome Lane,1989,1993,F,6-6,230,"December 4, 1966",University of Pittsburgh
2325,langan01,Andrew Lang,1989,2000,C,6-11,245,"June 28, 1966",University of Arkansas
2326,langan02,Antonio Lang,1995,2000,F-G,6-8,205,"May 15, 1972",Duke University
2327,langja01,James Lang,2007,2007,C,6-10,285,"October 17, 1983",
2328,langdtr01,Trajan Langdon,2000,2002,G,6-3,197,"May 13, 1976",Duke University
2329,langfke01,Keith Langford,2008,2008,G,6-4,215,"September 15, 1983",University of Kansas
2330,langhda01,Dan Langhi,2001,2004,F,6-11,220,"November 28, 1977",Vanderbilt University
2331,laniebo01,Bob Lanier,1971,1984,C,6-11,250,"September 10, 1948",St. Bonaventure University
2332,lantzst01,Stu Lantz,1969,1976,G,6-3,175,"July 13, 1946",University of Nebraska
2333,laproni01,Nicolas Laprovittola,2017,2017,G,6-4,180,"January 31, 1990",
2334,laresyo01,York Larese,1962,1962,G,6-4,183,"July 18, 1938",University of North Carolina
2335,larkish01,Shane Larkin,2014,2018,G,5-11,175,"October 2, 1992",University of Miami
2336,larueru01,Rusty LaRue,1998,2004,G,6-2,210,"December 10, 1973",Wake Forest University
2337,larusru01,Rudy LaRusso,1960,1969,F-C,6-7,220,"November 11, 1937",Dartmouth College
2338,laskojo01,John Laskowski,1976,1977,G,6-6,185,"June 7, 1953",Indiana University
2339,lasmest01,Stephane Lasme,2008,2008,F,6-8,215,"December 17, 1982",University of Massachusetts Amherst
2340,lattida01,Dave Lattin,1968,1973,F-C,6-6,225,"December 23, 1943",University of Texas at El Paso
2341,laudepr01,Priest Lauderdale,1997,1998,C,7-4,325,"August 31, 1973",Central State University
2342,laureri01,Rich Laurel,1978,1978,G,6-6,190,"July 11, 1954",Hofstra University
2343,lauriha01,Harry Laurie,1971,1971,G,6-1,178,"November 2, 1944",Saint Peter's College
2344,lautewa01,Walt Lautenbach,1950,1950,G-F,6-2,185,"November 17, 1922",University of Wisconsin
2345,lauvejo01,Joffrey Lauvergne,2015,2018,C-F,6-11,220,"September 30, 1991",
2346,lavelto01,Tony Lavelli,1950,1951,F,6-3,185,"July 11, 1926",Yale University
2347,lavinza01,Zach LaVine,2015,2018,G,6-5,189,"March 10, 1995","University of California, Los Angeles"
2348,lavoybo01,Bob Lavoy,1951,1954,F-C,6-7,185,"June 29, 1926",Western Kentucky University
2349,lawac01,Acie Law,2008,2011,G,6-3,195,"January 25, 1985",Texas A&M University
2350,lawalga01,Gani Lawal,2011,2011,F,6-9,234,"November 7, 1988",Georgia Institute of Technology
